GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
scb-java-client,com.github.dannil.scbjavaclient.client.pricesandconsumption.ppi.spin2007year,PricesAndConsumptionPPISPIN2007YearClient,108,0,0,0,23,0,18,0,18,0
scb-java-client,com.github.dannil.scbjavaclient.client.population.projections.latestprojections,PopulationProjectionsLatestProjectionsClient,186,0,0,0,40,0,14,0,14,0
scb-java-client,com.github.dannil.scbjavaclient.client.population.statistics.migration,PopulationStatisticsMigrationClient,84,0,0,0,19,0,7,0,7,0
scb-java-client,com.github.dannil.scbjavaclient.client.livingconditions,LivingConditionsClient,36,0,0,0,10,0,5,0,5,0
scb-java-client,com.github.dannil.scbjavaclient.client.population.statistics.averageage,PopulationStatisticsAverageAgeClient,42,0,0,0,11,0,5,0,5,0
scb-java-client,com.github.dannil.scbjavaclient.client.labourmarket.grosspay,LabourMarketGrossPayClient,25,0,0,0,8,0,4,0,4,0
scb-java-client,com.github.dannil.scbjavaclient.client.businessactivities.investmentsurvey.economicindicators,BusinessActivitiesInvestmentSurveyEconomicIndicatorsClient,36,0,0,0,10,0,5,0,5,0
scb-java-client,com.github.dannil.scbjavaclient.client.agriculture.cerealcrops,AgricultureCerealCropsClient,42,0,0,0,11,0,5,0,5,0
scb-java-client,com.github.dannil.scbjavaclient.utility,QueryBuilder,5,142,2,20,1,33,2,12,0,3
scb-java-client,com.github.dannil.scbjavaclient.utility,Localization.ResourceBundleEncodingControl,15,64,6,6,5,13,6,4,0,4
scb-java-client,com.github.dannil.scbjavaclient.utility,Localization,0,73,0,0,0,18,0,6,0,6
scb-java-client,com.github.dannil.scbjavaclient.client.financialmarkets.statistics,FinancialMarketsStatisticsClient,69,0,0,0,16,0,8,0,8,0
scb-java-client,com.github.dannil.scbjavaclient.client.transport.registeredvehicles.economicindicators,TransportRegisteredVehiclesEconomicIndicatorsClient,30,0,0,0,9,0,5,0,5,0
scb-java-client,com.github.dannil.scbjavaclient.client.businessactivities.accomodationstatistics.year,BusinessActivitiesAccomodationStatisticsYearClient,150,0,0,0,33,0,13,0,13,0
scb-java-client,com.github.dannil.scbjavaclient.client.goodsandservices.turnoverservicesector.turnover,GoodsAndServicesTurnoverServiceSectorTurnoverClient,132,0,0,0,30,0,13,0,13,0
